,OpALStar/BanditTaskSmallSparse,OpALPlus/BanditTaskSmallSparse,OpALStar/BanditTaskSmallRich,OpALPlus/BanditTaskSmallRich,OpALStar/GridWorld3x1Sparse,OpALPlus/GridWorld3x1Sparse,OpALStar/GridWorld3x1Rich,OpALPlus/GridWorld3x1Rich,OpALStar/GridWorld3x2Sparse,OpALPlus/GridWorld3x2Sparse,OpALStar/GridWorld3x2Rich,OpALPlus/GridWorld3x2Rich
"(0.25, 0.1, 5.0, 0.98)",65.41650000000003,70.81150000000002,52.48949999999999,52.49049999999999,61.93879999999997,60.920449999999995,55.98999999999998,55.98999999999998,53.225750000000005,49.498399999999975,57.2457,58.480799999999995
"(0.25, 0.1, 5.0, 0.99)",65.41650000000003,70.8165,52.48949999999999,52.49049999999999,61.44344999999995,61.92559999999998,55.990499999999976,55.990499999999976,55.04839999999999,51.51419999999997,58.633000000000024,58.36420000000004
"(0.25, 0.1, 5.5, 0.95)",64.91550000000004,69.34000000000002,51.991,51.992,61.42334999999997,63.38649999999998,54.992499999999986,54.992499999999986,54.72165000000001,50.83744999999997,54.8685,55.70550000000002
"(0.25, 0.1, 5.5, 0.96)",65.90200000000003,69.34400000000002,51.991,51.992,62.41694999999998,61.91479999999998,55.49249999999998,55.49249999999998,57.63765000000002,49.27065000000001,54.579450000000016,52.71895000000002
"(0.25, 0.1, 5.5, 0.97)",65.40450000000003,69.34150000000001,51.991,51.992,61.435199999999966,61.90979999999998,56.491499999999974,56.491499999999974,56.358599999999996,50.680200000000006,56.23390000000002,54.5762
"(0.25, 0.1, 5.5, 0.98)",64.92000000000003,69.34050000000002,51.991,51.992,59.44019999999997,58.91249999999997,56.49049999999998,56.49049999999998,55.08229999999996,51.83350000000001,58.182649999999995,54.04679999999999
"(0.25, 0.1, 5.5, 0.99)",64.91900000000004,68.84150000000001,52.49,52.491,60.44384999999996,59.944349999999964,57.48949999999998,57.48949999999998,53.971250000000005,51.44794999999999,57.84405,53.90365
"(0.25, 0.1, 6.0, 0.95)",65.41800000000003,69.35200000000002,50.992999999999995,50.994,59.941449999999975,62.889149999999994,55.99199999999998,55.99199999999998,52.05320000000005,48.8125,52.58770000000001,53.283849999999994
"(0.25, 0.1, 6.0, 0.96)",65.91400000000003,68.85550000000002,51.49249999999999,51.4935,59.94299999999998,61.894650000000006,55.99149999999999,55.99149999999999,54.251200000000026,49.72275000000002,54.84695000000002,52.55685000000001
"(0.25, 0.1, 6.0, 0.97)",65.41650000000003,68.85600000000002,51.492999999999995,51.494,61.91504999999999,60.918899999999994,55.99199999999998,55.99199999999998,58.08575000000001,51.135900000000014,56.553399999999996,52.60829999999999
"(0.25, 0.1, 6.0, 0.98)",65.91400000000003,69.35000000000004,51.492999999999995,51.494,59.440049999999985,58.45899999999998,56.49149999999999,56.49149999999999,54.36975000000003,50.69824999999999,56.56155,53.41165
"(0.25, 0.1, 6.0, 0.99)",65.41800000000002,69.3465,51.9925,51.993500000000004,58.94609999999997,55.993149999999964,56.49049999999999,56.49049999999999,51.41370000000001,53.491000000000035,56.422050000000006,53.63954999999999
"(0.25, 0.1, 6.5, 0.95)",65.41950000000004,67.87600000000002,50.992000000000004,50.993,58.96509999999995,61.42255,56.99049999999998,56.99049999999998,52.940150000000024,48.31950000000004,56.54585,55.03339999999998
"(0.25, 0.1, 6.5, 0.96)",64.92200000000004,67.87000000000002,51.4915,51.4925,58.96259999999995,60.92299999999997,55.49149999999999,55.49149999999999,52.53920000000002,49.83315000000001,55.0938,54.2183
"(0.25, 0.1, 6.5, 0.97)",64.92150000000002,68.35800000000002,50.493,50.49400000000001,59.44529999999995,60.42304999999998,55.49149999999999,55.49149999999999,57.58340000000003,50.881750000000004,56.13095000000001,55.14609999999998
"(0.25, 0.1, 6.5, 0.98)",65.91650000000003,68.85600000000001,50.493,50.49400000000001,58.95369999999996,59.95265,55.49149999999999,55.49149999999999,54.37345,51.03850000000002,55.755250000000025,52.01855000000001
"(0.25, 0.1, 6.5, 0.99)",65.41850000000004,68.3585,50.992000000000004,50.99300000000001,57.96729999999997,57.46865,55.49049999999998,55.49049999999998,52.21119999999999,51.563649999999996,57.29790000000003,51.744550000000025
"(0.25, 0.1, 7.0, 0.95)",64.92600000000003,68.86350000000002,48.996500000000005,48.99750000000001,58.966049999999946,60.42214999999998,55.492999999999995,55.492999999999995,51.48175000000005,48.50860000000003,54.24424999999999,53.32689999999998
"(0.25, 0.1, 7.0, 0.96)",64.42600000000004,67.86400000000002,49.496,49.49700000000001,58.96094999999995,60.92659999999998,54.994,54.994,53.810050000000025,49.54880000000002,56.6873,54.64590000000001
"(0.25, 0.1, 7.0, 0.97)",65.41700000000003,67.37150000000003,49.496,49.49700000000001,58.950349999999965,59.93359999999998,54.4935,54.4935,55.26720000000003,50.71584999999999,56.561200000000014,53.235400000000006
"(0.25, 0.1, 7.0, 0.98)",64.92000000000004,67.86250000000003,49.496,49.49700000000001,57.46184999999995,60.42594999999999,54.492999999999995,54.492999999999995,55.89480000000002,50.72145000000004,57.28260000000001,54.15495000000001
"(0.25, 0.1, 7.0, 0.99)",64.92050000000005,67.36550000000003,49.9945,49.9945,58.46044999999997,57.956649999999996,53.9945,54.492999999999995,52.25269999999999,53.029299999999985,55.14915000000005,53.51870000000007
"(0.25, 0.1, 7.5, 0.95)",65.92050000000003,68.37150000000001,48.996,48.996,58.46239999999997,58.94884999999998,55.49249999999999,55.49249999999999,52.933800000000055,50.98255000000001,53.722750000000005,53.11855000000001
"(0.25, 0.1, 7.5, 0.96)",65.41850000000004,66.87900000000002,48.9955,48.9955,58.950449999999954,59.933749999999975,55.49249999999999,55.49249999999999,54.285700000000006,50.834749999999964,53.655300000000025,53.24320000000003
"(0.25, 0.1, 7.5, 0.97)",65.91400000000004,66.87650000000004,49.495,49.495,60.93384999999995,60.43969999999999,54.4935,54.4935,54.34735000000001,50.66450000000002,57.22545000000002,56.502500000000026
"(0.25, 0.1, 7.5, 0.98)",65.41600000000004,66.87900000000003,49.495,49.495,59.45184999999994,60.92899999999999,53.994499999999995,53.994499999999995,55.861450000000005,53.052550000000004,55.201050000000016,56.14310000000003
"(0.25, 0.1, 7.5, 0.99)",65.41700000000004,66.87800000000003,49.994,49.994,58.959949999999964,61.42904999999999,53.994499999999995,53.994499999999995,53.86439999999999,51.41835000000002,54.026200000000024,54.26630000000003
"(0.25, 0.1, 8.0, 0.95)",65.92450000000002,67.87850000000002,49.4945,49.4945,59.442249999999966,60.42884999999998,54.99199999999999,54.99199999999999,53.13660000000001,50.37284999999999,53.99585000000001,52.93810000000004
"(0.25, 0.1, 8.0, 0.96)",65.41900000000004,66.88150000000003,49.4945,49.4945,60.43734999999996,59.93669999999998,54.99249999999999,54.99249999999999,53.97200000000001,51.58580000000001,55.03120000000004,54.51995000000004
"(0.25, 0.1, 8.0, 0.97)",65.91550000000004,66.88050000000003,49.994,49.994,59.448949999999954,58.943699999999986,54.99249999999999,54.99249999999999,55.19734999999997,50.26209999999998,51.25615000000003,53.94970000000002
"(0.25, 0.1, 8.0, 0.98)",65.41700000000003,67.37400000000004,49.993,49.993,59.94684999999995,60.92699999999999,53.4945,53.4945,56.55155000000003,51.62149999999998,53.82225000000002,52.38660000000002
"(0.25, 0.1, 8.0, 0.99)",65.41700000000003,66.88450000000003,50.492000000000004,50.492000000000004,57.96699999999996,60.92135,53.494,53.494,56.15094999999998,51.13209999999997,51.83950000000002,51.79905000000003
"(0.25, 0.1, 8.5, 0.95)",65.92500000000003,67.88200000000002,48.9945,48.9945,57.952749999999966,59.92814999999998,53.995,53.995,54.51465,48.14650000000002,54.15475000000004,53.86775000000005
"(0.25, 0.1, 8.5, 0.96)",65.42300000000003,68.37400000000001,49.494,49.494,59.943249999999956,60.420099999999984,54.9905,54.9905,52.42889999999997,50.0436,53.99850000000003,54.420550000000034
"(0.25, 0.1, 8.5, 0.97)",65.42000000000004,67.37850000000002,49.9935,49.9935,59.950399999999966,59.439149999999984,54.991499999999995,54.991499999999995,53.90155,49.2707,51.55480000000001,51.62635
"(0.25, 0.1, 8.5, 0.98)",65.41800000000003,66.88650000000001,49.9935,49.9935,60.449399999999955,59.94359999999999,54.99249999999999,54.99249999999999,57.61225000000002,53.975899999999996,52.36210000000002,53.75480000000004
"(0.25, 0.1, 8.5, 0.99)",65.41750000000003,65.89550000000001,50.4925,50.4925,58.96504999999995,59.96539999999998,53.9925,53.9925,57.062799999999996,53.877849999999995,53.16030000000004,54.49990000000002
"(0.25, 0.1, 9.0, 0.95)",65.92450000000002,68.378,48.9945,48.9945,57.94574999999997,59.427199999999985,54.99049999999999,54.99049999999999,54.38479999999999,48.6231,54.53790000000002,53.914100000000026
"(0.25, 0.1, 9.0, 0.96)",65.92200000000003,68.377,49.494,49.494,59.44789999999996,60.420699999999975,54.989999999999995,54.989999999999995,52.87645,51.18104999999999,51.748850000000026,53.92455000000004
"(0.25, 0.1, 9.0, 0.97)",65.41950000000004,66.88950000000001,49.9935,49.9935,59.955499999999965,59.44164999999998,55.48899999999999,55.48899999999999,54.65945,54.1599,53.37085000000001,53.59600000000002
"(0.25, 0.1, 9.0, 0.98)",65.41850000000004,66.391,49.9935,49.9935,59.959049999999955,57.47504999999997,55.48999999999999,55.48999999999999,55.82890000000003,54.296900000000015,50.40950000000003,52.94995000000003
"(0.25, 0.1, 9.0, 0.99)",65.41800000000003,65.40100000000001,50.4925,50.4925,59.45394999999995,59.960349999999984,54.49099999999999,54.49099999999999,53.898499999999984,52.29489999999998,53.874350000000035,53.99230000000002
"(0.25, 0.1, 9.5, 0.95)",65.92500000000003,67.8825,48.9945,48.9945,56.962449999999954,59.91894999999998,55.98949999999999,55.98949999999999,53.996999999999964,50.33244999999999,52.484000000000044,53.23700000000002
"(0.25, 0.1, 9.5, 0.96)",65.43000000000002,67.882,49.494,49.494,58.95699999999996,59.440799999999975,55.489,55.489,56.17555,51.57315,53.03515000000004,52.739700000000035
"(0.25, 0.1, 9.5, 0.97)",64.92450000000004,66.39300000000001,49.9935,49.9935,60.44844999999996,59.43764999999996,55.98799999999999,55.98799999999999,52.61915000000001,52.39724999999999,51.85185000000004,52.81550000000005
"(0.25, 0.1, 9.5, 0.98)",65.41900000000003,65.40000000000002,49.9935,49.9935,60.445349999999955,57.973499999999966,55.98799999999999,55.98799999999999,53.082400000000014,51.904050000000005,51.633400000000044,52.354400000000034
"(0.25, 0.1, 9.5, 0.99)",65.41750000000003,65.3995,50.493,50.493,60.441799999999944,59.963899999999974,55.98949999999999,55.98949999999999,53.8508,51.5018,52.79205000000002,50.88725000000003
"(0.25, 0.1, 10.0, 0.95)",65.92650000000003,68.37950000000001,48.995000000000005,48.995000000000005,58.952899999999964,58.94889999999998,56.48849999999999,56.48849999999999,54.257450000000006,52.30399999999996,53.08150000000004,52.455650000000034
"(0.25, 0.1, 10.0, 0.96)",65.92700000000002,67.88250000000001,49.4945,49.4945,58.46154999999996,58.94984999999998,55.98849999999999,55.98849999999999,53.927150000000005,51.05824999999996,53.32995000000004,52.16340000000003
"(0.25, 0.1, 10.0, 0.97)",65.42250000000003,66.39050000000002,49.4945,49.4945,60.45064999999995,59.43519999999998,55.98799999999999,55.98799999999999,53.08440000000002,50.84830000000003,53.653100000000045,52.661100000000054
"(0.25, 0.1, 10.0, 0.98)",65.91850000000002,65.89800000000001,49.994,49.994,60.93884999999995,57.968999999999966,56.486999999999995,56.486999999999995,54.62594999999997,51.235950000000024,52.01295000000002,51.443400000000025
"(0.25, 0.1, 10.0, 0.99)",65.42000000000003,65.89750000000001,50.493,50.493,60.452499999999944,58.46134999999997,56.487999999999985,55.98949999999999,52.55264999999999,51.73554999999999,51.88415000000001,52.81930000000001
"(0.3, 0.025, 1.0, 0.95)",59.393000000000015,73.75450000000004,58.48249999999998,61.44100000000002,50.22905000000001,73.85460000000005,57.958249999999985,59.924649999999986,43.65480000000001,47.469350000000006,48.027400000000014,46.47990000000001
"(0.3, 0.025, 1.0, 0.96)",58.48199999999999,73.73250000000004,58.48099999999999,61.439500000000024,50.02845,74.2501,57.95924999999999,59.92564999999999,42.44154999999999,47.59639999999999,48.37055000000001,47.19274999999999
"(0.3, 0.025, 1.0, 0.97)",57.94600000000002,73.73200000000003,58.48099999999999,61.440000000000026,49.37585,73.83685000000001,57.463249999999995,58.940249999999985,42.618350000000014,46.96150000000002,48.726150000000004,48.11689999999999
"(0.3, 0.025, 1.0, 0.98)",57.362500000000004,73.26450000000001,58.97549999999999,61.438000000000024,48.2638,74.33185,57.464749999999995,58.94324999999999,42.26144999999998,47.06460000000003,49.77100000000003,48.00010000000002
"(0.3, 0.025, 1.0, 0.99)",56.23450000000001,73.25450000000004,58.971,61.43350000000003,48.462,73.38035000000002,57.46524999999999,58.94425,42.28200000000001,47.19720000000003,48.520199999999996,46.391250000000014
"(0.3, 0.025, 1.5, 0.95)",68.31449999999998,72.48349999999996,57.47949999999998,58.96600000000001,55.72269999999998,66.6345,60.4574,60.45590000000001,47.38465000000002,48.48550000000001,49.82135000000002,48.94414999999999
"(0.3, 0.025, 1.5, 0.96)",67.65350000000001,72.03749999999995,57.47849999999998,58.96450000000001,55.41754999999996,69.00660000000002,59.964450000000014,58.96745000000001,46.23270000000003,48.76945,50.28559999999999,47.79799999999998
"(0.3, 0.025, 1.5, 0.97)",67.4105,71.53999999999995,57.975999999999985,58.96500000000001,55.376300000000015,67.5873,59.46795000000001,58.469450000000016,46.93010000000002,49.04910000000002,50.41299999999995,47.580099999999966
"(0.3, 0.025, 1.5, 0.98)",66.65450000000001,70.19699999999997,57.478999999999985,58.46800000000001,55.4481,67.12815000000003,59.468450000000004,58.46995000000001,46.03885000000001,47.89670000000001,53.091499999999975,48.13975
"(0.3, 0.025, 1.5, 0.99)",66.44700000000003,70.20599999999999,57.47849999999999,58.46850000000001,55.56349999999999,66.19460000000002,59.47095,58.47245,45.24174999999998,49.428250000000006,52.420349999999985,48.34539999999999
"(0.3, 0.025, 2.0, 0.95)",67.08999999999999,73.63899999999998,54.489499999999985,55.48599999999998,60.47150000000001,68.17740000000003,57.48745000000001,56.49295000000002,46.717900000000014,49.710300000000025,50.935900000000004,49.602299999999985
"(0.3, 0.025, 2.0, 0.96)",66.05750000000002,72.65699999999998,54.98599999999998,54.98799999999998,59.23135,67.14745000000002,57.98445,56.989950000000015,47.538750000000036,50.02004999999996,51.8147,48.6084
"(0.3, 0.025, 2.0, 0.97)",65.91000000000001,71.728,54.98549999999998,54.987499999999976,58.27365,64.76485000000002,56.987500000000004,56.49050000000002,49.623049999999985,49.8641,51.47484999999999,49.813700000000004
"(0.3, 0.025, 2.0, 0.98)",65.808,71.73400000000001,54.983499999999985,54.985999999999976,58.23910000000001,63.76429999999999,57.484,56.489500000000014,47.582,49.132299999999994,53.78494999999998,51.73074999999999
"(0.3, 0.025, 2.0, 0.99)",65.87400000000001,71.73050000000002,54.48599999999999,54.98549999999998,58.37370000000002,62.78429999999999,57.4845,56.490000000000016,47.13034999999996,50.749850000000016,54.29404999999998,50.4089
"(0.3, 0.025, 2.5, 0.95)",65.40099999999997,70.798,51.99599999999998,52.49699999999998,64.82049999999998,64.87885,58.483,58.483000000000004,48.539600000000036,49.79375,50.43300000000003,49.625600000000006
"(0.3, 0.025, 2.5, 0.96)",65.89649999999999,70.32,51.99649999999998,52.497499999999974,61.42844999999999,63.85489999999997,58.98449999999999,58.983999999999995,46.1427,48.65599999999997,50.680800000000026,51.096499999999985
"(0.3, 0.025, 2.5, 0.97)",65.3975,69.80649999999999,52.49599999999999,52.99699999999998,62.89819999999998,62.86144999999997,59.48144999999999,58.98444999999999,45.561199999999964,48.08945,50.66625000000002,52.31294999999999
"(0.3, 0.025, 2.5, 0.98)",65.3975,69.3095,51.99749999999999,52.994999999999976,62.037749999999974,60.91654999999998,59.48144999999999,58.98494999999999,48.23875000000001,49.80935000000002,51.018900000000045,53.306400000000004
"(0.3, 0.025, 2.5, 0.99)",65.8925,68.825,51.49999999999999,52.49749999999998,61.70099999999998,59.93889999999998,58.98549999999999,59.483,47.68034999999999,49.425750000000015,51.612450000000024,54.38255
"(0.3, 0.025, 3.0, 0.95)",66.38749999999999,70.31,51.49449999999999,51.49549999999998,62.92734999999998,60.91154999999999,55.49299999999999,55.49349999999998,48.7763,47.6404,49.95725,48.124050000000025
"(0.3, 0.025, 3.0, 0.96)",65.8895,70.3095,51.49299999999999,51.49349999999998,64.9016,61.97549999999998,55.49349999999998,55.493999999999986,48.43219999999999,48.16124999999999,49.02840000000002,49.967200000000005
"(0.3, 0.025, 3.0, 0.97)",65.89,70.3075,51.49299999999999,51.49349999999998,64.89295,61.96415,54.99499999999998,54.995499999999986,49.135,49.597300000000004,49.57185000000005,49.38480000000002
"(0.3, 0.025, 3.0, 0.98)",65.889,69.8115,51.49349999999999,51.49449999999999,62.42479999999999,62.89219999999999,55.49449999999998,55.49449999999998,44.966399999999986,49.651650000000025,48.536400000000015,48.255050000000026
"(0.3, 0.025, 3.0, 0.99)",65.8815,69.322,51.49349999999999,51.49449999999999,62.913099999999986,62.45455,54.99649999999998,54.99649999999998,42.45350000000002,49.588550000000026,47.46410000000004,48.87200000000001
"(0.3, 0.025, 3.5, 0.95)",65.903,70.80949999999999,51.493499999999976,51.493999999999964,62.9143,64.86684999999997,54.496499999999976,54.496499999999976,50.24355000000003,48.55474999999997,47.661750000000005,51.69234999999998
"(0.3, 0.025, 3.5, 0.96)",65.40600000000002,70.806,51.49449999999997,51.49499999999996,63.90819999999999,61.47884999999997,54.994499999999974,54.994499999999974,50.26529999999999,49.54085000000003,48.839499999999994,51.05379999999997
"(0.3, 0.025, 3.5, 0.97)",66.40150000000001,71.309,51.49449999999997,51.49499999999996,64.39854999999997,62.432799999999986,54.493499999999976,54.493499999999976,48.98090000000002,49.30470000000002,49.404100000000014,47.992549999999994
"(0.3, 0.025, 3.5, 0.98)",66.38600000000002,70.31400000000001,51.992999999999974,51.99349999999997,63.40604999999998,62.90434999999998,54.49399999999998,54.49399999999998,48.213550000000005,51.07535000000003,48.36100000000003,48.06135000000002
"(0.3, 0.025, 3.5, 0.99)",65.89550000000003,70.3175,51.993499999999976,51.99399999999997,61.932799999999965,61.44029999999997,54.99394999999998,54.99394999999998,48.57535,52.32139999999998,48.97395000000002,48.48809999999999
"(0.3, 0.025, 4.0, 0.95)",65.91000000000003,70.82200000000003,51.99049999999999,51.99149999999999,61.4424,63.39084999999998,53.99899999999998,53.99899999999998,47.67905000000002,49.94715000000003,46.60820000000003,50.266949999999994
"(0.3, 0.025, 4.0, 0.96)",66.40750000000003,70.33250000000004,51.99049999999999,51.99149999999999,60.94294999999998,60.455999999999975,53.997999999999976,53.997999999999976,47.758500000000005,49.38840000000001,49.691550000000014,50.42699999999999
"(0.3, 0.025, 4.0, 0.97)",65.90950000000002,70.33100000000005,51.99049999999999,51.99149999999999,61.93424999999998,58.97294999999999,54.99299999999998,54.99299999999998,47.654849999999975,50.11100000000001,50.18655000000002,50.261200000000024
"(0.3, 0.025, 4.0, 0.98)",65.90600000000002,69.34100000000005,52.48949999999999,52.49049999999999,61.93774999999997,59.96539999999998,54.99349999999998,54.99349999999998,47.69079999999998,48.31355000000001,49.944900000000004,49.80340000000002
"(0.3, 0.025, 4.0, 0.99)",65.41700000000004,69.34200000000001,52.48949999999999,52.49049999999999,60.95244999999998,58.97444999999998,55.49099999999998,55.49099999999998,49.628899999999994,50.29109999999996,50.17500000000002,49.661699999999996
"(0.3, 0.025, 4.5, 0.95)",65.41450000000003,69.84800000000004,51.99099999999999,51.99199999999999,60.44999999999997,61.92739999999998,54.99349999999998,54.99349999999998,50.46450000000001,50.9325,47.72415000000002,49.82569999999997
"(0.3, 0.025, 4.5, 0.96)",65.91100000000003,69.35050000000005,51.99099999999999,51.99199999999999,60.454099999999954,62.90854999999996,54.49549999999998,54.49549999999998,49.1712,49.93119999999998,51.184,48.96045000000001
"(0.3, 0.025, 4.5, 0.97)",65.41350000000003,68.35950000000004,51.9905,51.991499999999995,61.93579999999997,61.93429999999997,55.49399999999997,55.49399999999997,48.167750000000005,48.52645000000002,50.0594,49.32560000000001
"(0.3, 0.025, 4.5, 0.98)",65.40950000000002,68.85050000000004,51.991,51.992,60.931299999999965,59.94774999999998,55.493499999999976,55.493499999999976,50.36640000000001,49.85609999999997,52.40979999999999,50.95194999999999
"(0.3, 0.025, 4.5, 0.99)",64.92000000000004,68.84900000000002,52.49,52.491,59.951299999999975,58.46984999999998,55.494499999999974,55.494499999999974,47.88635,49.08049999999998,51.28549999999999,49.4019
"(0.3, 0.025, 5.0, 0.95)",65.41850000000004,69.35750000000003,50.992999999999995,50.994,60.4297,58.9579,55.49449999999999,55.49449999999999,48.67304999999999,48.927899999999994,48.32045,49.28425000000001
"(0.3, 0.025, 5.0, 0.96)",65.41800000000003,69.35150000000002,51.49249999999999,51.4935,58.951499999999974,58.952449999999985,55.99149999999999,55.99149999999999,50.857400000000005,47.67495000000003,47.25910000000001,48.50645000000001
"(0.3, 0.025, 5.0, 0.97)",65.91400000000003,68.85600000000002,51.492999999999995,51.494,60.437249999999985,58.96709999999999,55.992499999999986,55.992499999999986,45.450999999999986,48.74990000000002,48.76285,51.29649999999999
"(0.3, 0.025, 5.0, 0.98)",65.91500000000002,69.35400000000003,51.492999999999995,51.494,58.95334999999998,57.99269999999999,55.99199999999998,55.99199999999998,43.84354999999999,50.93190000000001,49.564099999999996,52.2766
"(0.3, 0.025, 5.0, 0.99)",65.41850000000004,68.8585,51.9925,51.993500000000004,57.46729999999996,57.96844999999999,56.49049999999999,56.49049999999999,49.743599999999994,47.84980000000001,49.56415,52.04629999999999
"(0.3, 0.025, 5.5, 0.95)",65.92000000000003,68.85950000000001,49.993500000000004,49.99450000000001,59.951399999999964,59.434799999999974,56.49149999999999,56.49149999999999,48.89799999999999,48.42794999999997,48.74005000000003,50.47795
"(0.3, 0.025, 5.5, 0.96)",64.42750000000004,67.86850000000003,50.493,50.49400000000001,59.941249999999975,57.966399999999986,54.99249999999999,54.99249999999999,48.83735000000001,47.02840000000001,45.719700000000024,50.27000000000002
"(0.3, 0.025, 5.5, 0.97)",65.91650000000003,68.3625,50.493,50.49400000000001,57.95939999999995,57.96269999999999,54.99249999999999,54.99249999999999,47.67240000000004,47.77419999999997,47.58190000000002,49.10325000000002
"(0.3, 0.025, 5.5, 0.98)",65.41800000000002,67.37300000000002,50.493,50.49400000000001,58.46434999999996,59.45515,54.992999999999995,54.992999999999995,45.76194999999998,47.97355,50.799700000000016,49.340250000000005
"(0.3, 0.025, 5.5, 0.99)",65.41900000000003,66.88400000000003,50.992000000000004,50.99300000000001,58.46899999999997,58.4597,54.99149999999999,54.99149999999999,48.083400000000005,47.91955000000004,49.30649999999999,48.876050000000006
"(0.3, 0.025, 6.0, 0.95)",65.42700000000004,67.38300000000002,48.996,48.996,58.46749999999998,58.94779999999999,55.49199999999999,55.49199999999999,49.19460000000003,49.006799999999984,47.78635000000003,48.69314999999998
"(0.3, 0.025, 6.0, 0.96)",64.92250000000004,66.38650000000003,49.4955,49.4955,58.95894999999996,58.951799999999984,55.4935,55.4935,47.64039999999999,47.442099999999996,46.72120000000001,50.49004999999997
"(0.3, 0.025, 6.0, 0.97)",65.41900000000004,66.38450000000003,49.4955,49.4955,57.96154999999995,58.46779999999998,54.4935,54.4935,49.17814999999999,47.3029,45.73695000000003,46.048749999999984
"(0.3, 0.025, 6.0, 0.98)",64.92100000000003,66.38400000000003,49.495,49.495,58.456899999999955,58.444599999999994,54.4935,54.4935,50.34224999999999,49.50125000000001,50.62379999999998,50.29850000000001
"(0.3, 0.025, 6.0, 0.99)",64.92100000000005,65.89400000000003,49.994,49.994,58.45949999999995,59.440099999999994,54.4935,54.4935,46.43780000000002,47.2605,49.65844999999999,50.383500000000005
"(0.3, 0.025, 6.5, 0.95)",65.92350000000003,67.87600000000002,48.9955,48.9955,58.45234999999997,58.956849999999996,54.49399999999999,54.49399999999999,50.9961,48.31164999999999,46.34310000000003,47.20385
"(0.3, 0.025, 6.5, 0.96)",65.91850000000004,66.88150000000003,49.4945,49.4945,58.95289999999996,58.456949999999985,54.99349999999999,54.99349999999999,49.62515,48.52705000000001,46.87550000000004,48.11660000000002
"(0.3, 0.025, 6.5, 0.97)",65.41900000000004,66.88250000000004,49.994,49.994,59.451849999999965,58.951199999999986,54.99499999999999,54.99499999999999,48.5112,47.99674999999999,46.15405000000002,46.105349999999994
"(0.3, 0.025, 6.5, 0.98)",65.41800000000003,66.88450000000003,49.994,49.994,59.45394999999995,58.45779999999999,53.995,53.995,49.83305000000002,47.86965,48.276200000000024,48.68144999999998
"(0.3, 0.025, 6.5, 0.99)",65.41700000000004,66.88400000000003,50.493,50.493,57.96904999999995,59.45475,53.995,53.995,48.3791,48.140850000000015,50.07900000000001,49.967649999999985
"(0.3, 0.025, 7.0, 0.95)",65.92400000000002,67.38400000000001,48.9945,48.9945,57.95189999999996,57.96389999999999,54.49399999999999,54.49399999999999,50.77495000000003,50.245450000000034,45.21810000000001,47.06545
"(0.3, 0.025, 7.0, 0.96)",66.41950000000003,67.87750000000003,49.494,49.494,59.95139999999995,57.96389999999999,54.4935,54.4935,49.10875000000001,51.417849999999966,44.61985000000002,44.59125000000001
"(0.3, 0.025, 7.0, 0.97)",64.92450000000004,67.37850000000003,49.9935,49.9935,58.961499999999965,58.448599999999985,54.992999999999995,54.992999999999995,50.72270000000007,48.66509999999998,46.2484,48.42185000000001
"(0.3, 0.025, 7.0, 0.98)",65.41900000000003,66.88650000000001,49.9935,49.9935,59.456449999999954,58.952649999999984,54.494499999999995,54.494499999999995,49.707699999999996,48.17795000000001,49.39630000000001,49.75085000000001
"(0.3, 0.025, 7.0, 0.99)",65.41750000000003,66.88600000000001,50.4925,50.4925,58.957849999999944,58.96534999999998,53.994499999999995,53.994499999999995,50.650000000000006,49.05350000000002,50.709,50.66880000000001
"(0.3, 0.025, 7.5, 0.95)",65.92450000000002,67.88199999999999,48.9945,48.9945,57.96099999999997,58.45184999999998,55.48949999999999,55.48949999999999,50.66689999999999,46.52445000000001,45.412150000000025,47.32320000000002
"(0.3, 0.025, 7.5, 0.96)",65.92500000000003,67.8805,49.494,49.494,57.95749999999997,58.45984999999998,55.48899999999999,55.48899999999999,48.38009999999999,50.30859999999999,43.26585000000001,46.18260000000001
"(0.3, 0.025, 7.5, 0.97)",64.92450000000004,66.39300000000001,49.9935,49.9935,59.456999999999965,57.47094999999997,55.48899999999999,55.48899999999999,48.89615000000001,49.955,46.28510000000001,47.763000000000005
"(0.3, 0.025, 7.5, 0.98)",65.91550000000002,66.39200000000001,49.9935,49.9935,60.445349999999955,57.461249999999964,55.988499999999995,55.988499999999995,45.86880000000002,49.62019999999998,48.89440000000002,48.680450000000015
"(0.3, 0.025, 7.5, 0.99)",65.41750000000003,65.89850000000003,50.4925,50.4925,58.46299999999995,58.464399999999976,54.989999999999995,54.989999999999995,49.27880000000002,47.975850000000015,49.05740000000001,48.58270000000001
"(0.3, 0.025, 8.0, 0.95)",66.42650000000003,67.3875,48.9945,48.9945,58.95239999999997,58.447349999999965,56.48849999999999,56.48849999999999,48.35129999999998,47.49150000000002,47.2749,46.18650000000002
"(0.3, 0.025, 8.0, 0.96)",65.92650000000002,66.89450000000002,49.494,49.494,58.45249999999996,58.44849999999997,55.98749999999999,55.98749999999999,50.51570000000001,48.99029999999998,46.695899999999995,47.62440000000002
"(0.3, 0.025, 8.0, 0.97)",65.42150000000004,66.39150000000002,49.994,49.994,59.95209999999995,57.96534999999997,55.98749999999999,55.98749999999999,50.51805000000002,48.92144999999999,46.62065,47.79510000000001
