,OpALStar/BanditTaskSmallSparse,OpALPlus/BanditTaskSmallSparse,OpALStar/BanditTaskSmallRich,OpALPlus/BanditTaskSmallRich,OpALStar/GridWorld3x1Sparse,OpALPlus/GridWorld3x1Sparse,OpALStar/GridWorld3x1Rich,OpALPlus/GridWorld3x1Rich,OpALStar/GridWorld3x2Sparse,OpALPlus/GridWorld3x2Sparse,OpALStar/GridWorld3x2Rich,OpALPlus/GridWorld3x2Rich
"(0.6, 0.1, 3.5, 0.99)",398.57195,421.72124999999994,435.53765,381.96375,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 4.0, 0.95)",396.76455000000004,423.0295000000001,431.19135,369.1886999999999,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 4.0, 0.96)",396.76455000000004,423.0295000000001,431.19135,369.1886999999999,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 4.0, 0.97)",396.76455000000004,423.0295000000001,431.19135,369.1886999999999,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 4.0, 0.98)",396.76455000000004,423.0295000000001,431.19135,369.1886999999999,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 4.0, 0.99)",396.76455000000004,423.0295000000001,431.19135,369.1886999999999,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 4.5, 0.95)",396.57044999999994,431.60330000000005,429.38005000000004,364.29030000000023,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 4.5, 0.96)",396.57044999999994,431.60330000000005,429.38005000000004,364.29030000000023,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 4.5, 0.97)",396.57044999999994,431.60330000000005,429.38005000000004,364.29030000000023,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 4.5, 0.98)",396.57044999999994,431.60330000000005,429.38005000000004,364.29030000000023,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 4.5, 0.99)",396.57044999999994,431.60330000000005,429.38005000000004,364.29030000000023,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 5.0, 0.95)",393.9591500000001,432.1214499999999,430.8749499999999,364.14119999999974,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 5.0, 0.96)",393.9591500000001,432.1214499999999,430.8749499999999,364.14119999999974,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 5.0, 0.97)",393.9591500000001,432.1214499999999,430.8749499999999,364.14119999999974,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 5.0, 0.98)",393.9591500000001,432.1214499999999,430.8749499999999,364.14119999999974,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 5.0, 0.99)",393.9591500000001,432.1214499999999,430.8749499999999,364.14119999999974,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 5.5, 0.95)",382.32475,435.8486999999998,428.5422499999998,357.6751500000001,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 5.5, 0.96)",382.32475,435.8486999999998,428.5422499999998,357.6751500000001,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 5.5, 0.97)",382.32475,435.8486999999998,428.5422499999998,357.6751500000001,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 5.5, 0.98)",382.32475,435.8486999999998,428.5422499999998,357.6751500000001,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 5.5, 0.99)",382.32475,435.8486999999998,428.5422499999998,357.6751500000001,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 6.0, 0.95)",378.45615000000026,426.47950000000014,425.1243999999997,341.12264999999985,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 6.0, 0.96)",378.45615000000026,426.47950000000014,425.1243999999997,341.12264999999985,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 6.0, 0.97)",378.45615000000026,426.47950000000014,425.1243999999997,341.12264999999985,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 6.0, 0.98)",378.45615000000026,426.47950000000014,425.1243999999997,341.12264999999985,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 6.0, 0.99)",378.45615000000026,426.47950000000014,425.1243999999997,341.12264999999985,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 6.5, 0.95)",383.0815,420.68784999999997,428.3081499999997,340.9447999999997,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 6.5, 0.96)",383.0815,420.68784999999997,428.3081499999997,340.9447999999997,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 6.5, 0.97)",383.0815,420.68784999999997,428.3081499999997,340.9447999999997,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 6.5, 0.98)",383.0815,420.68784999999997,428.3081499999997,340.9447999999997,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 6.5, 0.99)",383.0815,420.68784999999997,428.3081499999997,340.9447999999997,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 7.0, 0.95)",396.93724999999995,421.2301500000002,429.71925000000044,342.0476500000001,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 7.0, 0.96)",396.93724999999995,421.2301500000002,429.71925000000044,342.0476500000001,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 7.0, 0.97)",396.93724999999995,421.2301500000002,429.71925000000044,342.0476500000001,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 7.0, 0.98)",396.93724999999995,421.2301500000002,429.71925000000044,342.0476500000001,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 7.0, 0.99)",396.93724999999995,421.2301500000002,429.71925000000044,342.0476500000001,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 7.5, 0.95)",399.4602499999999,419.82115,425.7072000000001,336.8142000000002,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 7.5, 0.96)",399.4602499999999,419.82115,425.7072000000001,336.8142000000002,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 7.5, 0.97)",399.4602499999999,419.82115,425.7072000000001,336.8142000000002,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 7.5, 0.98)",399.4602499999999,419.82115,425.7072000000001,336.8142000000002,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 7.5, 0.99)",399.4602499999999,419.82115,425.7072000000001,336.8142000000002,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 8.0, 0.95)",400.0750999999999,418.05925,426.79920000000027,334.30325000000033,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 8.0, 0.96)",400.0750999999999,418.05925,426.79920000000027,334.30325000000033,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 8.0, 0.97)",400.0750999999999,418.05925,426.79920000000027,334.30325000000033,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 8.0, 0.98)",400.0750999999999,418.05925,426.79920000000027,334.30325000000033,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 8.0, 0.99)",400.0750999999999,418.05925,426.79920000000027,334.30325000000033,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 8.5, 0.95)",402.57635,418.50594999999976,426.76585000000057,335.5341000000006,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 8.5, 0.96)",402.57635,418.50594999999976,426.76585000000057,335.5341000000006,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 8.5, 0.97)",402.57635,418.50594999999976,426.76585000000057,335.5341000000006,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 8.5, 0.98)",402.57635,418.50594999999976,426.76585000000057,335.5341000000006,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 8.5, 0.99)",402.57635,418.50594999999976,426.76585000000057,335.5341000000006,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 9.0, 0.95)",403.26469999999995,413.08969999999977,427.5830500000003,337.36720000000037,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 9.0, 0.96)",403.26469999999995,413.08969999999977,427.5830500000003,337.36720000000037,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 9.0, 0.97)",403.26469999999995,413.08969999999977,427.5830500000003,337.36720000000037,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 9.0, 0.98)",403.26469999999995,413.08969999999977,427.5830500000003,337.36720000000037,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 9.0, 0.99)",403.26469999999995,413.08969999999977,427.5830500000003,337.36720000000037,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 9.5, 0.95)",400.4981999999997,410.89065,425.5002500000003,337.3664000000003,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 9.5, 0.96)",400.4981999999997,410.89065,425.5002500000003,337.3664000000003,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 9.5, 0.97)",400.4981999999997,410.89065,425.5002500000003,337.3664000000003,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 9.5, 0.98)",400.4981999999997,410.89065,425.5002500000003,337.3664000000003,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 9.5, 0.99)",400.4981999999997,410.89065,425.5002500000003,337.3664000000003,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 10.0, 0.95)",402.63669999999973,413.4610500000001,426.7959999999998,339.55969999999985,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 10.0, 0.96)",402.63669999999973,413.4610500000001,426.7959999999998,339.55969999999985,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 10.0, 0.97)",402.63669999999973,413.4610500000001,426.7959999999998,339.55969999999985,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 10.0, 0.98)",402.63669999999973,413.4610500000001,426.7959999999998,339.55969999999985,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.6, 0.1, 10.0, 0.99)",402.63669999999973,413.4610500000001,426.7959999999998,339.55969999999985,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 1.0, 0.95)",448.2949000000001,437.90229999999974,342.5327000000001,372.6904,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 1.0, 0.96)",448.2949000000001,437.90229999999974,342.5327000000001,372.6904,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 1.0, 0.97)",448.2949000000001,437.90229999999974,342.5327000000001,372.6904,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 1.0, 0.98)",448.2949000000001,437.90229999999974,342.5327000000001,372.6904,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 1.0, 0.99)",448.2949000000001,437.90229999999974,342.5327000000001,372.6904,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 1.5, 0.95)",434.8087500000001,444.7156000000001,346.4443999999999,357.1298500000001,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 1.5, 0.96)",434.8087500000001,444.7156000000001,346.4443999999999,357.1298500000001,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 1.5, 0.97)",434.8087500000001,444.7156000000001,346.4443999999999,357.1298500000001,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 1.5, 0.98)",434.8087500000001,444.7156000000001,346.4443999999999,357.1298500000001,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 1.5, 0.99)",434.8087500000001,444.7156000000001,346.4443999999999,357.1298500000001,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 2.0, 0.95)",430.56065,445.6197,340.68120000000016,346.49565000000007,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 2.0, 0.96)",430.56065,445.6197,340.68120000000016,346.49565000000007,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 2.0, 0.97)",430.56065,445.6197,340.68120000000016,346.49565000000007,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 2.0, 0.98)",430.56065,445.6197,340.68120000000016,346.49565000000007,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 2.0, 0.99)",430.56065,445.6197,340.68120000000016,346.49565000000007,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 2.5, 0.95)",433.48904999999985,445.43454999999966,345.77689999999996,341.0771000000002,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 2.5, 0.96)",433.48904999999985,445.43454999999966,345.77689999999996,341.0771000000002,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 2.5, 0.97)",433.48904999999985,445.43454999999966,345.77689999999996,341.0771000000002,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 2.5, 0.98)",433.48904999999985,445.43454999999966,345.77689999999996,341.0771000000002,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 2.5, 0.99)",433.48904999999985,445.43454999999966,345.77689999999996,341.0771000000002,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 3.0, 0.95)",435.8589000000002,448.3331999999999,334.07864999999987,334.0518,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 3.0, 0.96)",435.8589000000002,448.3331999999999,334.07864999999987,334.0518,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 3.0, 0.97)",435.8589000000002,448.3331999999999,334.07864999999987,334.0518,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 3.0, 0.98)",435.8589000000002,448.3331999999999,334.07864999999987,334.0518,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 3.0, 0.99)",435.8589000000002,448.3331999999999,334.07864999999987,334.0518,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 3.5, 0.95)",440.17170000000016,442.8439499999999,334.1263,334.05615000000006,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 3.5, 0.96)",440.17170000000016,442.8439499999999,334.1263,334.05615000000006,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 3.5, 0.97)",440.17170000000016,442.8439499999999,334.1263,334.05615000000006,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 3.5, 0.98)",440.17170000000016,442.8439499999999,334.1263,334.05615000000006,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 3.5, 0.99)",440.17170000000016,442.8439499999999,334.1263,334.05615000000006,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 4.0, 0.95)",446.1859499999999,447.86680000000007,336.40935000000036,333.94940000000037,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 4.0, 0.96)",446.1859499999999,447.86680000000007,336.40935000000036,333.94940000000037,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 4.0, 0.97)",446.1859499999999,447.86680000000007,336.40935000000036,333.94940000000037,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 4.0, 0.98)",446.1859499999999,447.86680000000007,336.40935000000036,333.94940000000037,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 4.0, 0.99)",446.1859499999999,447.86680000000007,336.40935000000036,333.94940000000037,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 4.5, 0.95)",440.51539999999983,448.3708,333.90459999999956,331.4408499999997,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 4.5, 0.96)",440.51539999999983,448.3708,333.90459999999956,331.4408499999997,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 4.5, 0.97)",440.51539999999983,448.3708,333.90459999999956,331.4408499999997,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 4.5, 0.98)",440.51539999999983,448.3708,333.90459999999956,331.4408499999997,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 4.5, 0.99)",440.51539999999983,448.3708,333.90459999999956,331.4408499999997,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 5.0, 0.95)",444.8795499999998,447.82439999999986,321.6296000000003,321.6291000000004,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 5.0, 0.96)",444.8795499999998,447.82439999999986,321.6296000000003,321.6291000000004,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 5.0, 0.97)",444.8795499999998,447.82439999999986,321.6296000000003,321.6291000000004,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 5.0, 0.98)",444.8795499999998,447.82439999999986,321.6296000000003,321.6291000000004,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 5.0, 0.99)",444.8795499999998,447.82439999999986,321.6296000000003,321.6291000000004,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 5.5, 0.95)",445.08500000000015,446.72309999999993,316.87295,316.86425,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 5.5, 0.96)",445.08500000000015,446.72309999999993,316.87295,316.86425,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 5.5, 0.97)",445.08500000000015,446.72309999999993,316.87295,316.86425,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 5.5, 0.98)",445.08500000000015,446.72309999999993,316.87295,316.86425,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 5.5, 0.99)",445.08500000000015,446.72309999999993,316.87295,316.86425,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 6.0, 0.95)",443.68035000000015,447.0896500000002,314.1584499999998,312.30824999999976,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 6.0, 0.96)",443.68035000000015,447.0896500000002,314.1584499999998,312.30824999999976,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 6.0, 0.97)",443.68035000000015,447.0896500000002,314.1584499999998,312.30824999999976,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 6.0, 0.98)",443.68035000000015,447.0896500000002,314.1584499999998,312.30824999999976,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 6.0, 0.99)",443.68035000000015,447.0896500000002,314.1584499999998,312.30824999999976,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 6.5, 0.95)",442.5940999999999,439.42224999999985,314.4904500000002,314.48460000000017,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 6.5, 0.96)",442.5940999999999,439.42224999999985,314.4904500000002,314.48460000000017,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 6.5, 0.97)",442.5940999999999,439.42224999999985,314.4904500000002,314.48460000000017,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 6.5, 0.98)",442.5940999999999,439.42224999999985,314.4904500000002,314.48460000000017,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 6.5, 0.99)",442.5940999999999,439.42224999999985,314.4904500000002,314.48460000000017,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 7.0, 0.95)",442.44804999999985,444.29910000000007,309.53400000000005,309.5284500000001,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 7.0, 0.96)",442.44804999999985,444.29910000000007,309.53400000000005,309.5284500000001,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 7.0, 0.97)",442.44804999999985,444.29910000000007,309.53400000000005,309.5284500000001,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 7.0, 0.98)",442.44804999999985,444.29910000000007,309.53400000000005,309.5284500000001,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 7.0, 0.99)",442.44804999999985,444.29910000000007,309.53400000000005,309.5284500000001,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 7.5, 0.95)",445.8063500000001,440.0890999999999,309.53105000000016,309.5258000000001,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 7.5, 0.96)",445.8063500000001,440.0890999999999,309.53105000000016,309.5258000000001,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 7.5, 0.97)",445.8063500000001,440.0890999999999,309.53105000000016,309.5258000000001,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 7.5, 0.98)",445.8063500000001,440.0890999999999,309.53105000000016,309.5258000000001,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 7.5, 0.99)",445.8063500000001,440.0890999999999,309.53105000000016,309.5258000000001,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 8.0, 0.95)",445.9151500000001,440.42604999999975,311.68670000000037,309.8336000000004,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 8.0, 0.96)",445.9151500000001,440.42604999999975,311.68670000000037,309.8336000000004,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 8.0, 0.97)",445.9151500000001,440.42604999999975,311.68670000000037,309.8336000000004,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 8.0, 0.98)",445.9151500000001,440.42604999999975,311.68670000000037,309.8336000000004,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 8.0, 0.99)",445.9151500000001,440.42604999999975,311.68670000000037,309.8336000000004,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 8.5, 0.95)",445.0383500000003,440.07884999999976,311.68190000000027,309.8272000000003,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 8.5, 0.96)",445.0383500000003,440.07884999999976,311.68190000000027,309.8272000000003,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 8.5, 0.97)",445.0383500000003,440.07884999999976,311.68190000000027,309.8272000000003,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 8.5, 0.98)",445.0383500000003,440.07884999999976,311.68190000000027,309.8272000000003,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 8.5, 0.99)",445.0383500000003,440.07884999999976,311.68190000000027,309.8272000000003,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 9.0, 0.95)",445.6286000000003,441.8164999999998,311.6809000000003,309.8265000000003,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
"(0.65, 0.025, 9.0, 0.96)",445.6286000000003,441.8164999999998,311.6809000000003,309.8265000000003,1000.0,1000.0,1000.0,1000.0,2000.0,2000.0,2000.0,2000.0
